,name_origen,name_destino,COMARCA_origen,COMARCA_destino,cat,WORK,FREQUENT,viajes,car,transit,walk,viajes_km,car_km,transit_km,walk_km
5875,Lazkao,Alegia AM,GOIERRI,TOLOSALDEA,<25,1,1,18.753,13.127099999999999,5.6259,0.0,110.961,77.67269999999999,33.2883,0.0
5876,Lazkao,Andoain,GOIERRI,DONOSTIALDEA,<25,0,0,56.239,39.3673,16.8717,0.0,1312.836,918.9852,393.8508,0.0
5877,Lazkao,Andoain,GOIERRI,DONOSTIALDEA,<25,0,1,97.597,68.3179,29.2791,0.0,2322.23,1625.561,696.669,0.0
5878,Lazkao,Andoain,GOIERRI,DONOSTIALDEA,<25,1,0,38.382,26.8674,11.5146,0.0,876.742,613.7194,263.0226,0.0
5879,Lazkao,Andoain,GOIERRI,DONOSTIALDEA,<25,1,1,4.628,3.2396,1.3884,0.0,114.443,80.11009999999999,34.332899999999995,0.0
5880,Lazkao,Andoain,GOIERRI,DONOSTIALDEA,>25,0,0,5.413,4.60105,0.8119500000000001,0.0,145.88,123.99799999999998,21.882,0.0
5881,Lazkao,Andoain,GOIERRI,DONOSTIALDEA,>25,0,1,14.501,12.32585,2.17515,0.0,378.019,321.31615,56.70285,0.0
5882,Lazkao,Andoain,GOIERRI,DONOSTIALDEA,>25,1,1,3.634,3.0889,0.5450999999999999,0.0,95.438,81.1223,14.315699999999998,0.0
5883,Lazkao,Anoeta AM,GOIERRI,TOLOSALDEA,<25,0,0,71.267,49.8869,21.3801,0.0,1242.063,869.4440999999999,372.6189,0.0
5884,Lazkao,Anoeta AM,GOIERRI,TOLOSALDEA,<25,0,1,138.917,97.2419,41.6751,0.0,2386.7889999999998,1670.7522999999999,716.0367,0.0
5885,Lazkao,Anoeta AM,GOIERRI,TOLOSALDEA,<25,1,0,30.246000000000002,21.1722,9.0738,0.0,530.072,371.05039999999997,159.0216,0.0
5886,Lazkao,Anoeta AM,GOIERRI,TOLOSALDEA,<25,1,1,16.752000000000002,11.7264,5.0256,0.0,303.096,212.16719999999998,90.9288,0.0
5887,Lazkao,Aretxabaleta,GOIERRI,ALTO_DEBA,<25,1,0,3.062,2.1434,0.9186,0.0,76.501,53.5507,22.9503,0.0
5888,Lazkao,Aretxabaleta,GOIERRI,ALTO_DEBA,>25,0,0,7.556,6.4226,1.1334,0.0,197.81,168.1385,29.6715,0.0
5889,Lazkao,Aretxabaleta,GOIERRI,ALTO_DEBA,>25,0,1,19.509,16.58265,2.9263500000000002,0.0,516.316,438.86859999999996,77.4474,0.0
5890,Lazkao,Aretxabaleta,GOIERRI,ALTO_DEBA,>25,1,0,13.428,11.4138,2.0141999999999998,0.0,351.735,298.97475,52.76025,0.0
5891,Lazkao,Aretxabaleta,GOIERRI,ALTO_DEBA,>25,1,1,4.779,4.06215,0.71685,0.0,121.109,102.94265,18.16635,0.0
5892,Lazkao,Arrasate/Mondragón,GOIERRI,ALTO_DEBA,<25,0,0,9.967,6.9769000000000005,2.9901,0.0,247.16299999999998,173.01409999999998,74.1489,0.0
5893,Lazkao,Arrasate/Mondragón,GOIERRI,ALTO_DEBA,<25,0,1,21.669,15.1683,6.5007,0.0,531.061,371.7427,159.3183,0.0
5894,Lazkao,Arrasate/Mondragón,GOIERRI,ALTO_DEBA,<25,1,0,9.41,6.587,2.823,0.0,230.43200000000002,161.30239999999998,69.12960000000001,0.0
5895,Lazkao,Arrasate/Mondragón,GOIERRI,ALTO_DEBA,<25,1,1,5.8759999999999994,4.1132,1.7628,0.0,145.094,101.5658,43.5282,0.0
5896,Lazkao,Arrasate/Mondragón,GOIERRI,ALTO_DEBA,>25,0,0,23.462,19.9427,3.5193,0.0,616.899,524.36415,92.53485,0.0
5897,Lazkao,Arrasate/Mondragón,GOIERRI,ALTO_DEBA,>25,0,1,22.328,18.9788,3.3492,0.0,585.334,497.53389999999996,87.8001,0.0
5898,Lazkao,Arrasate/Mondragón,GOIERRI,ALTO_DEBA,>25,1,0,88.681,75.37885,13.30215,0.0,2358.893,2005.05905,353.83394999999996,0.0
5899,Lazkao,Astigarraga,GOIERRI,DONOSTIALDEA,>25,0,0,20.745,17.63325,3.11175,0.0,672.912,571.9752,100.93680000000002,0.0
5900,Lazkao,Astigarraga,GOIERRI,DONOSTIALDEA,>25,0,1,20.018,17.0153,3.0027,0.0,656.922,558.3837,98.5383,0.0
5901,Lazkao,Astigarraga,GOIERRI,DONOSTIALDEA,>25,1,0,21.516,18.2886,3.2274,0.0,752.767,639.85195,112.91505000000001,0.0
5902,Lazkao,Azkoitia,GOIERRI,UROLA_KOSTA,<25,0,0,22.576,15.8032,6.7728,0.0,388.252,271.77639999999997,116.4756,0.0
5903,Lazkao,Azkoitia,GOIERRI,UROLA_KOSTA,<25,0,1,13.922,9.7454,4.1766,0.0,273.09,191.16299999999998,81.92699999999999,0.0
5904,Lazkao,Azkoitia,GOIERRI,UROLA_KOSTA,<25,1,0,13.169,9.2183,3.9507000000000003,0.0,239.69199999999998,167.78439999999998,71.9076,0.0
5905,Lazkao,Azpeitia,GOIERRI,UROLA_KOSTA,<25,0,0,30.278,21.1946,9.0834,0.0,427.164,299.0148,128.1492,0.0
5906,Lazkao,Azpeitia,GOIERRI,UROLA_KOSTA,<25,0,1,30.839,21.5873,9.2517,0.0,488.533,341.9731,146.5599,0.0
5907,Lazkao,Azpeitia,GOIERRI,UROLA_KOSTA,<25,1,0,32.352,22.6464,9.7056,0.0,395.445,276.8115,118.6335,0.0
5908,Lazkao,Azpeitia,GOIERRI,UROLA_KOSTA,<25,1,1,5.444,3.8108,1.6332,0.0,77.322,54.1254,23.1966,0.0
5909,Lazkao,Beasain,GOIERRI,GOIERRI,<2,0,0,315.823,31.5823,31.5823,252.6584,432.109,43.2109,43.2109,345.6872
5910,Lazkao,Beasain,GOIERRI,GOIERRI,<2,0,1,2994.459,299.4459,299.4459,2395.5672,4081.621,408.1621,408.1621,3265.2968
5911,Lazkao,Beasain,GOIERRI,GOIERRI,<2,1,0,1789.389,178.93890000000002,178.93890000000002,1431.5112000000001,2466.646,246.6646,246.6646,1973.3168
5912,Lazkao,Beasain,GOIERRI,GOIERRI,<2,1,1,130.196,13.0196,13.0196,104.1568,187.845,18.7845,18.7845,150.276
5913,Lazkao,Beasain,GOIERRI,GOIERRI,<25,0,0,1026.723,718.7061,308.0169,0.0,3318.707,2323.0949,995.6120999999999,0.0
5914,Lazkao,Beasain,GOIERRI,GOIERRI,<25,0,1,18147.123,12702.9861,5444.1368999999995,0.0,62080.027,43456.018899999995,18624.0081,0.0
5915,Lazkao,Beasain,GOIERRI,GOIERRI,<25,1,0,5199.343,3639.5400999999997,1559.8029,0.0,16857.885,11800.5195,5057.3655,0.0
5916,Lazkao,Beasain,GOIERRI,GOIERRI,<25,1,1,975.392,682.7744,292.6176,0.0,3411.246,2387.8722,1023.3738,0.0
5917,Lazkao,Berastegi AM,GOIERRI,TOLOSALDEA,<25,0,0,75.899,53.12929999999999,22.7697,0.0,921.288,644.9016,276.3864,0.0
5918,Lazkao,Berastegi AM,GOIERRI,TOLOSALDEA,<25,0,1,151.944,106.3608,45.5832,0.0,2073.4,1451.3799999999999,622.02,0.0
5919,Lazkao,Berastegi AM,GOIERRI,TOLOSALDEA,<25,1,0,64.464,45.1248,19.3392,0.0,766.65,536.655,229.995,0.0
5920,Lazkao,Berastegi AM,GOIERRI,TOLOSALDEA,<25,1,1,2.676,1.8732,0.8028000000000001,0.0,29.822,20.8754,8.9466,0.0
5921,Lazkao,Bergara,GOIERRI,ALTO_DEBA,<25,0,0,74.212,51.9484,22.2636,0.0,1553.9479999999999,1087.7636,466.1844,0.0
5922,Lazkao,Bergara,GOIERRI,ALTO_DEBA,<25,0,1,106.93299999999999,74.8531,32.0799,0.0,2315.079,1620.5553,694.5237,0.0
5923,Lazkao,Bergara,GOIERRI,ALTO_DEBA,<25,1,0,12.357,8.6499,3.7071,0.0,264.25,184.975,79.275,0.0
5924,Lazkao,Bergara,GOIERRI,ALTO_DEBA,<25,1,1,6.405,4.4835,1.9215,0.0,129.377,90.5639,38.813100000000006,0.0
5925,Lazkao,Bergara,GOIERRI,ALTO_DEBA,>25,1,1,4.75,4.0375,0.7125,0.0,123.153,104.68005,18.47295,0.0
5926,Lazkao,Deba,GOIERRI,BAJO_DEBA,>25,1,0,2.2,1.87,0.33,0.0,66.5,56.525,9.975,0.0
5927,Lazkao,Donostia,GOIERRI,DONOSTIALDEA,>25,0,0,716.37,608.9145,107.4555,0.0,24993.148,21244.1758,3748.9722,0.0
5928,Lazkao,Donostia,GOIERRI,DONOSTIALDEA,>25,0,1,697.566,592.9311,104.6349,0.0,23894.546,20310.3641,3584.1819,0.0
5929,Lazkao,Donostia,GOIERRI,DONOSTIALDEA,>25,1,0,594.852,505.6242,89.2278,0.0,20268.373,17228.11705,3040.2559499999998,0.0
5930,Lazkao,Donostia,GOIERRI,DONOSTIALDEA,>25,1,1,92.869,78.93865,13.930349999999999,0.0,3159.745,2685.78325,473.96175,0.0
5931,Lazkao,Eibar,GOIERRI,BAJO_DEBA,>25,0,0,20.958,17.8143,3.1437,0.0,613.876,521.7946,92.0814,0.0
5932,Lazkao,Eibar,GOIERRI,BAJO_DEBA,>25,0,1,8.704,7.3984000000000005,1.3055999999999999,0.0,239.09499999999997,203.23075,35.86425,0.0
5933,Lazkao,Eibar,GOIERRI,BAJO_DEBA,>25,1,0,10.718,9.1103,1.6077,0.0,298.525,253.74625000000003,44.77875,0.0
5934,Lazkao,Elgoibar,GOIERRI,BAJO_DEBA,<25,0,0,3.822,2.6754,1.1466,0.0,94.32,66.02399999999999,28.296,0.0
5935,Lazkao,Elgoibar,GOIERRI,BAJO_DEBA,<25,1,0,2.754,1.9278,0.8261999999999999,0.0,64.258,44.9806,19.2774,0.0
5936,Lazkao,Elgoibar,GOIERRI,BAJO_DEBA,>25,0,1,9.0,7.65,1.3499999999999999,0.0,234.94,199.699,35.241,0.0
5937,Lazkao,Elgoibar,GOIERRI,BAJO_DEBA,>25,1,0,7.455,6.33675,1.11825,0.0,201.594,171.3549,30.239100000000004,0.0
5938,Lazkao,Errenteria,GOIERRI,DONOSTIALDEA,>25,0,0,27.683,23.53055,4.15245,0.0,1062.947,903.5049499999999,159.44205,0.0
5939,Lazkao,Errenteria,GOIERRI,DONOSTIALDEA,>25,0,1,30.044,25.537399999999998,4.5066,0.0,1140.118,969.1003,171.0177,0.0
5940,Lazkao,Errenteria,GOIERRI,DONOSTIALDEA,>25,1,0,28.261,24.02185,4.2391499999999995,0.0,1048.98,891.633,157.347,0.0
5941,Lazkao,Eskoriatza AM,GOIERRI,ALTO_DEBA,>25,0,1,22.844,19.4174,3.4266,0.0,663.5,563.975,99.525,0.0
5942,Lazkao,Eskoriatza AM,GOIERRI,ALTO_DEBA,>25,1,1,7.5,6.375,1.125,0.0,221.824,188.5504,33.2736,0.0
5943,Lazkao,Getaria,GOIERRI,UROLA_KOSTA,>25,0,0,19.399,16.48915,2.90985,0.0,563.768,479.20279999999997,84.5652,0.0
5944,Lazkao,Getaria,GOIERRI,UROLA_KOSTA,>25,0,1,2.967,2.52195,0.44505,0.0,84.982,72.23469999999999,12.7473,0.0
5945,Lazkao,Getaria,GOIERRI,UROLA_KOSTA,>25,1,0,13.663,11.61355,2.04945,0.0,417.89099999999996,355.20735,62.68365,0.0
5946,Lazkao,Hernani,GOIERRI,DONOSTIALDEA,>25,0,0,41.641999999999996,35.3957,6.2463,0.0,1271.202,1080.5217,190.6803,0.0
5947,Lazkao,Hernani,GOIERRI,DONOSTIALDEA,>25,0,1,76.24,64.804,11.436,0.0,2315.71,1968.3535000000002,347.3565,0.0
5948,Lazkao,Hernani,GOIERRI,DONOSTIALDEA,>25,1,0,100.891,85.75735,15.13365,0.0,3049.526,2592.0971,457.4289,0.0
5949,Lazkao,Hernani,GOIERRI,DONOSTIALDEA,>25,1,1,10.765,9.15025,1.61475,0.0,320.747,272.63495,48.11205,0.0
5950,Lazkao,Hondarribia,GOIERRI,BAJO_BIDASOA,>25,0,0,11.144,9.4724,1.6715999999999998,0.0,505.62,429.77699999999993,75.84299999999999,0.0
5951,Lazkao,Hondarribia,GOIERRI,BAJO_BIDASOA,>25,0,1,14.237,12.10145,2.1355500000000003,0.0,666.9839999999999,566.9364,100.0476,0.0
5952,Lazkao,Hondarribia,GOIERRI,BAJO_BIDASOA,>25,1,0,5.413,4.60105,0.8119500000000001,0.0,262.407,223.04594999999995,39.36105,0.0
5953,Lazkao,Ibarra,GOIERRI,TOLOSALDEA,<25,0,0,15.996,11.1972,4.7988,0.0,231.165,161.81550000000001,69.3495,0.0
5954,Lazkao,Ibarra,GOIERRI,TOLOSALDEA,<25,0,1,131.714,92.1998,39.5142,0.0,1935.163,1354.6141,580.5489,0.0
5955,Lazkao,Ibarra,GOIERRI,TOLOSALDEA,<25,1,0,105.192,73.6344,31.5576,0.0,1545.134,1081.5937999999999,463.5402,0.0
5956,Lazkao,Ibarra,GOIERRI,TOLOSALDEA,<25,1,1,4.146,2.9022,1.2438,0.0,65.011,45.50769999999999,19.5033,0.0
5957,Lazkao,Idiazabal AM,GOIERRI,GOIERRI,<2,0,0,10.405,1.0405,1.0405,8.324000000000002,18.889,1.8889,1.8889,15.1112
5958,Lazkao,Idiazabal AM,GOIERRI,GOIERRI,<2,0,1,264.764,26.4764,26.4764,211.8112,461.942,46.1942,46.1942,369.5536
5959,Lazkao,Idiazabal AM,GOIERRI,GOIERRI,<2,1,0,121.006,12.1006,12.1006,96.8048,213.388,21.3388,21.3388,170.7104
5960,Lazkao,Idiazabal AM,GOIERRI,GOIERRI,<2,1,1,14.126,1.4126,1.4126,11.3008,25.767,2.5766999999999998,2.5766999999999998,20.6136
5961,Lazkao,Idiazabal AM,GOIERRI,GOIERRI,<25,0,0,584.138,408.8966,175.2414,0.0,2492.842,1744.9894,747.8525999999999,0.0
5962,Lazkao,Idiazabal AM,GOIERRI,GOIERRI,<25,0,1,4741.706,3319.1942,1422.5118,0.0,16939.245,11857.4715,5081.7735,0.0
5963,Lazkao,Idiazabal AM,GOIERRI,GOIERRI,<25,1,0,1485.384,1039.7688,445.6152,0.0,5664.055,3964.8385,1699.2165,0.0
5964,Lazkao,Idiazabal AM,GOIERRI,GOIERRI,<25,1,1,209.568,146.6976,62.8704,0.0,747.116,522.9812,224.13479999999998,0.0
5965,Lazkao,Irun,GOIERRI,BAJO_BIDASOA,>25,0,0,59.942,50.9507,8.991299999999999,0.0,2750.986,2338.3381,412.64789999999994,0.0
5966,Lazkao,Irun,GOIERRI,BAJO_BIDASOA,>25,0,1,32.751,27.83835,4.912649999999999,0.0,1484.619,1261.92615,222.69285,0.0
5967,Lazkao,Irun,GOIERRI,BAJO_BIDASOA,>25,1,0,35.85,30.4725,5.3774999999999995,0.0,1717.859,1460.18015,257.67884999999995,0.0
5968,Lazkao,Irun,GOIERRI,BAJO_BIDASOA,>25,1,1,2.429,2.06465,0.3643499999999999,0.0,110.713,94.10605,16.606949999999998,0.0
5969,Lazkao,Lasarte-Oria,GOIERRI,DONOSTIALDEA,>25,0,0,33.103,28.13755,4.965450000000001,0.0,938.707,797.90095,140.80605,0.0
5970,Lazkao,Lasarte-Oria,GOIERRI,DONOSTIALDEA,>25,0,1,86.364,73.4094,12.9546,0.0,2430.341,2065.78985,364.55115,0.0
5971,Lazkao,Lasarte-Oria,GOIERRI,DONOSTIALDEA,>25,1,0,91.019,77.36615,13.652849999999999,0.0,2571.812,2186.0402,385.7718,0.0
5972,Lazkao,Lazkao,GOIERRI,GOIERRI,<2,0,0,189.304,18.9304,18.9304,151.4432,238.863,23.8863,23.8863,191.09040000000002
5973,Lazkao,Lazkao,GOIERRI,GOIERRI,<2,0,1,4163.666,416.3666,416.3666,3330.9328,5337.938,533.7938,533.7938,4270.3504
5974,Lazkao,Lazkao,GOIERRI,GOIERRI,<2,1,0,1189.393,118.9393,118.9393,951.5144,1509.514,150.9514,150.9514,1207.6112
5975,Lazkao,Lazkao,GOIERRI,GOIERRI,<2,1,1,91.129,9.1129,9.1129,72.9032,95.816,9.5816,9.5816,76.6528
5976,Lazkao,Lazkao,GOIERRI,GOIERRI,<25,0,0,31.926000000000002,22.3482,9.5778,0.0,67.666,47.3662,20.2998,0.0
5977,Lazkao,Lazkao,GOIERRI,GOIERRI,<25,0,1,550.53,385.371,165.159,0.0,1402.975,982.0825,420.8925,0.0
5978,Lazkao,Lazkao,GOIERRI,GOIERRI,<25,1,0,203.063,142.1441,60.9189,0.0,566.072,396.2504,169.8216,0.0
5979,Lazkao,Legazpi,GOIERRI,GOIERRI,<25,0,0,91.502,64.0514,27.450599999999998,0.0,1134.742,794.3194,340.4226,0.0
5980,Lazkao,Legazpi,GOIERRI,GOIERRI,<25,0,1,234.796,164.3572,70.4388,0.0,2946.35,2062.445,883.905,0.0
5981,Lazkao,Legazpi,GOIERRI,GOIERRI,<25,1,0,132.078,92.4546,39.6234,0.0,1630.54,1141.378,489.162,0.0
5982,Lazkao,Legazpi,GOIERRI,GOIERRI,<25,1,1,14.137,9.895900000000001,4.241099999999999,0.0,181.865,127.30550000000001,54.5595,0.0
5983,Lazkao,Legorreta AM,GOIERRI,TOLOSALDEA,<25,0,0,325.61899999999997,227.9333,97.6857,0.0,1965.939,1376.1572999999999,589.7817,0.0
5984,Lazkao,Legorreta AM,GOIERRI,TOLOSALDEA,<25,0,1,1839.353,1287.5471,551.8059,0.0,9994.139,6995.8973,2998.2417,0.0
5985,Lazkao,Legorreta AM,GOIERRI,TOLOSALDEA,<25,1,0,444.365,311.0555,133.30949999999999,0.0,2568.469,1797.9282999999998,770.5407,0.0
5986,Lazkao,Legorreta AM,GOIERRI,TOLOSALDEA,<25,1,1,97.012,67.9084,29.1036,0.0,542.347,379.6429,162.7041,0.0
5987,Lazkao,Lezo,GOIERRI,DONOSTIALDEA,>25,0,1,11.804,10.0334,1.7706,0.0,464.876,395.14459999999997,69.7314,0.0
5988,Lazkao,Lezo,GOIERRI,DONOSTIALDEA,>25,1,0,14.202,12.0717,2.1303,0.0,553.645,470.59825,83.04675,0.0
5989,Lazkao,Mutriku AM,GOIERRI,BAJO_DEBA,>25,0,0,4.172,3.5462,0.6257999999999999,0.0,142.883,121.45055,21.432450000000003,0.0
5990,Lazkao,Mutriku AM,GOIERRI,BAJO_DEBA,>25,1,0,4.494,3.8199,0.6740999999999999,0.0,169.545,144.11324999999997,25.43175,0.0
5991,Lazkao,Oiartzun,GOIERRI,DONOSTIALDEA,>25,0,0,23.249,19.76165,3.48735,0.0,923.432,784.9172,138.5148,0.0
5992,Lazkao,Oiartzun,GOIERRI,DONOSTIALDEA,>25,0,1,12.357,10.50345,1.8535499999999998,0.0,484.529,411.84965,72.67935,0.0
5993,Lazkao,Oiartzun,GOIERRI,DONOSTIALDEA,>25,1,0,18.163999999999998,15.4394,2.7245999999999997,0.0,710.855,604.22675,106.62825000000001,0.0
5994,Lazkao,Ordizia,GOIERRI,GOIERRI,<2,0,0,49.068,4.9068000000000005,4.9068000000000005,39.254400000000004,85.703,8.5703,8.5703,68.5624
5995,Lazkao,Ordizia,GOIERRI,GOIERRI,<2,0,1,239.916,23.991600000000002,23.991600000000002,191.93280000000001,412.686,41.2686,41.2686,330.1488
5996,Lazkao,Ordizia,GOIERRI,GOIERRI,<2,1,0,154.847,15.4847,15.4847,123.8776,260.553,26.055300000000003,26.055300000000003,208.4424
5997,Lazkao,Ordizia,GOIERRI,GOIERRI,<2,1,1,2.653,0.2653,0.2653,2.1224,5.243,0.5242999999999999,0.5242999999999999,4.1944
5998,Lazkao,Ordizia,GOIERRI,GOIERRI,<25,0,0,264.976,185.4832,79.4928,0.0,761.344,532.9408,228.4032,0.0
5999,Lazkao,Ordizia,GOIERRI,GOIERRI,<25,0,1,1978.993,1385.2951,593.6979,0.0,5823.911,4076.7376999999997,1747.1733,0.0
6000,Lazkao,Ordizia,GOIERRI,GOIERRI,<25,1,0,861.2,602.84,258.36,0.0,2436.69,1705.683,731.007,0.0
6001,Lazkao,Ordizia,GOIERRI,GOIERRI,<25,1,1,102.809,71.9663,30.8427,0.0,328.136,229.6952,98.44080000000001,0.0
6002,Lazkao,Orio,GOIERRI,UROLA_KOSTA,>25,0,0,18.83,16.005499999999998,2.8244999999999996,0.0,517.069,439.50865,77.56035,0.0
6003,Lazkao,Orio,GOIERRI,UROLA_KOSTA,>25,0,1,6.915,5.87775,1.03725,0.0,190.176,161.64959999999996,28.5264,0.0
6004,Lazkao,Orio,GOIERRI,UROLA_KOSTA,>25,1,0,7.639,6.49315,1.14585,0.0,230.37,195.8145,34.5555,0.0
6005,Lazkao,Oñati,GOIERRI,ALTO_DEBA,<25,0,0,30.323,21.2261,9.0969,0.0,586.982,410.88739999999996,176.0946,0.0
6006,Lazkao,Oñati,GOIERRI,ALTO_DEBA,<25,0,1,21.585,15.109499999999999,6.4755,0.0,415.502,290.85139999999996,124.6506,0.0
6007,Lazkao,Oñati,GOIERRI,ALTO_DEBA,<25,1,0,30.217,21.151899999999998,9.0651,0.0,613.7429999999999,429.6201,184.12290000000002,0.0
6008,Lazkao,Oñati,GOIERRI,ALTO_DEBA,<25,1,1,6.532,4.5724,1.9596,0.0,126.378,88.46459999999999,37.9134,0.0
6009,Lazkao,Pasaia,GOIERRI,DONOSTIALDEA,>25,0,0,3.532,3.0022,0.5297999999999999,0.0,130.888,111.2548,19.6332,0.0
6010,Lazkao,Pasaia,GOIERRI,DONOSTIALDEA,>25,0,1,31.663,26.91355,4.7494499999999995,0.0,1197.22,1017.637,179.583,0.0
6011,Lazkao,Pasaia,GOIERRI,DONOSTIALDEA,>25,1,0,14.882000000000001,12.6497,2.2323,0.0,558.6,474.81,83.79,0.0
6012,Lazkao,Pasaia,GOIERRI,DONOSTIALDEA,>25,1,1,8.582,7.2947,1.2873,0.0,330.214,280.6818999999999,49.5321,0.0
6013,Lazkao,Tolosa,GOIERRI,TOLOSALDEA,<25,0,0,251.087,175.7609,75.3261,0.0,3583.055,2508.1385,1074.9165,0.0
6014,Lazkao,Tolosa,GOIERRI,TOLOSALDEA,<25,0,1,484.3,339.01,145.29,0.0,6772.843,4740.9901,2031.8529,0.0
6015,Lazkao,Tolosa,GOIERRI,TOLOSALDEA,<25,1,0,270.337,189.2359,81.1011,0.0,3797.655,2658.3585,1139.2965,0.0
6016,Lazkao,Tolosa,GOIERRI,TOLOSALDEA,<25,1,1,81.175,56.8225,24.3525,0.0,1102.997,772.0979,330.8991,0.0
6017,Lazkao,Urnieta,GOIERRI,DONOSTIALDEA,>25,0,0,47.955,40.76175,7.19325,0.0,1339.374,1138.4679,200.9061,0.0
6018,Lazkao,Urnieta,GOIERRI,DONOSTIALDEA,>25,0,1,45.766,38.9011,6.8649,0.0,1279.796,1087.8265999999999,191.9694,0.0
6019,Lazkao,Urnieta,GOIERRI,DONOSTIALDEA,>25,1,0,15.056999999999999,12.798449999999999,2.25855,0.0,399.65099999999995,339.70335,59.947649999999996,0.0
6020,Lazkao,Urnieta,GOIERRI,DONOSTIALDEA,>25,1,1,3.92,3.332,0.588,0.0,104.64,88.944,15.695999999999998,0.0
6021,Lazkao,Urretxu AM,GOIERRI,ALTO_DEBA,<25,0,0,122.148,85.50359999999999,36.6444,0.0,1551.2759999999998,1085.8932,465.3828,0.0
6022,Lazkao,Urretxu AM,GOIERRI,ALTO_DEBA,<25,0,1,316.02,221.214,94.806,0.0,4122.103,2885.4721,1236.6308999999999,0.0
6023,Lazkao,Urretxu AM,GOIERRI,ALTO_DEBA,<25,1,0,122.157,85.5099,36.6471,0.0,1598.24,1118.768,479.472,0.0
6024,Lazkao,Urretxu AM,GOIERRI,ALTO_DEBA,<25,1,1,24.957,17.4699,7.4871,0.0,319.944,223.96079999999998,95.9832,0.0
6025,Lazkao,Usurbil,GOIERRI,DONOSTIALDEA,>25,0,0,19.39,16.4815,2.9085,0.0,576.116,489.69859999999994,86.4174,0.0
6026,Lazkao,Usurbil,GOIERRI,DONOSTIALDEA,>25,0,1,43.341,36.83985,6.50115,0.0,1259.72,1070.762,188.95800000000003,0.0
6027,Lazkao,Usurbil,GOIERRI,DONOSTIALDEA,>25,1,0,24.267,20.62695,3.64005,0.0,696.75,592.2375,104.5125,0.0
6028,Lazkao,Villabona,GOIERRI,TOLOSALDEA,<25,0,0,18.375,12.8625,5.512499999999999,0.0,370.211,259.1477,111.0633,0.0
6029,Lazkao,Villabona,GOIERRI,TOLOSALDEA,<25,0,1,55.281,38.6967,16.5843,0.0,1090.97,763.679,327.291,0.0
6030,Lazkao,Villabona,GOIERRI,TOLOSALDEA,<25,1,0,74.139,51.8973,22.2417,0.0,1485.535,1039.8745,445.6605,0.0
6031,Lazkao,Villabona,GOIERRI,TOLOSALDEA,<25,1,1,4.668,3.2676,1.4004,0.0,90.866,63.6062,27.2598,0.0
6032,Lazkao,Zarautz,GOIERRI,UROLA_KOSTA,<25,0,1,2.763,1.9341,0.8289,0.0,68.814,48.16979999999999,20.6442,0.0
6033,Lazkao,Zarautz,GOIERRI,UROLA_KOSTA,>25,0,0,7.736,6.5756,1.1604,0.0,207.6,176.46,31.14,0.0
6034,Lazkao,Zarautz,GOIERRI,UROLA_KOSTA,>25,0,1,10.763,9.14855,1.61445,0.0,290.073,246.56205,43.510949999999994,0.0
6035,Lazkao,Zarautz,GOIERRI,UROLA_KOSTA,>25,1,0,44.757999999999996,38.0443,6.713699999999999,0.0,1227.806,1043.6351,184.1709,0.0
6036,Lazkao,Zarautz,GOIERRI,UROLA_KOSTA,>25,1,1,10.804,9.1834,1.6206,0.0,300.584,255.4964,45.087599999999995,0.0
6037,Lazkao,Zegama AM,GOIERRI,GOIERRI,<25,0,0,471.307,329.9149,141.3921,0.0,3768.988,2638.2916,1130.6964,0.0
6038,Lazkao,Zegama AM,GOIERRI,GOIERRI,<25,0,1,1351.101,945.7706999999999,405.3303,0.0,10414.453,7290.1170999999995,3124.3359,0.0
6039,Lazkao,Zegama AM,GOIERRI,GOIERRI,<25,1,0,769.885,538.9195,230.9655,0.0,6019.15,4213.405,1805.745,0.0
6040,Lazkao,Zegama AM,GOIERRI,GOIERRI,<25,1,1,61.77,43.239,18.531,0.0,415.225,290.65749999999997,124.5675,0.0
6041,Lazkao,Zestoa AM,GOIERRI,UROLA_KOSTA,<25,0,0,2.454,1.7178,0.7362000000000001,0.0,43.153,30.2071,12.9459,0.0
6042,Lazkao,Zestoa AM,GOIERRI,UROLA_KOSTA,<25,0,1,9.922,6.945399999999999,2.9766,0.0,195.199,136.6393,58.5597,0.0
6043,Lazkao,Zestoa AM,GOIERRI,UROLA_KOSTA,<25,1,0,9.391,6.5737000000000005,2.8173,0.0,210.548,147.3836,63.1644,0.0
6044,Lazkao,Zizurkil AM,GOIERRI,TOLOSALDEA,<25,0,0,18.759999999999998,13.132,5.628,0.0,381.464,267.0248,114.4392,0.0
6045,Lazkao,Zizurkil AM,GOIERRI,TOLOSALDEA,<25,0,1,109.144,76.4008,32.7432,0.0,2234.159,1563.9113,670.2477,0.0
6046,Lazkao,Zizurkil AM,GOIERRI,TOLOSALDEA,<25,1,0,62.009,43.4063,18.6027,0.0,1284.343,899.0401,385.3029,0.0
6047,Lazkao,Zizurkil AM,GOIERRI,TOLOSALDEA,<25,1,1,10.42,7.2940000000000005,3.1260000000000003,0.0,204.457,143.1199,61.33710000000001,0.0
6048,Lazkao,Zumaia,GOIERRI,UROLA_KOSTA,>25,0,1,3.777,3.21045,0.56655,0.0,116.612,99.1202,17.491799999999998,0.0
6049,Lazkao,Zumaia,GOIERRI,UROLA_KOSTA,>25,1,0,11.667,9.91695,1.7500499999999999,0.0,337.361,286.75685,50.604150000000004,0.0
